borrower_id,age,monthly_income,loan_amount,interest_rate_annual,term_months,employment_length_years,employment_status,credit_score,dti_percent,num_late_payments,days_past_due,app_logins_30d,sms_open_rate,email_open_rate,whatsapp_opt_in,previous_restructuring,macro_unemployment,macro_inflation,region,last_contact_channel,last_contact_response,has_collateral,action_taken,default_60d,time_to_default_days,paid_within_30d
2537,34,21069.96,42247.62,27.56,13,1,Formal,544,32.38,0,68,6,0.392,0.085,1,0,2.61,4.74,Occidente,App,No_Contactado,0,Push_App,0,120.0,1
2538,43,13525.68,23894.45,28.6,9,13,Informal,558,41.11,1,42,7,0.016,0.0,0,0,3.34,5.44,Oriente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
2539,45,11102.38,51902.36,35.87,47,10,Desempleado,467,42.62,0,0,10,0.395,0.285,0,1,4.44,4.25,Oriente,App,Promesa_de_Pago,1,Push_App,0,120.0,1
2540,43,7480.17,61766.24,26.72,25,19,Desempleado,631,41.2,1,14,9,0.618,0.235,1,1,4.6,4.54,Occidente,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,0
2541,33,16519.23,13481.87,29.23,39,15,Desempleado,586,39.07,0,0,14,0.483,0.493,1,0,3.37,5.1,Centro,App,Reestructuracion,1,Push_App,0,120.0,0
2542,68,20371.31,27734.79,34.29,16,22,Desempleado,577,36.03,0,12,4,0.225,0.459,1,1,3.67,3.48,Norte,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,0
2543,67,16639.93,32020.33,17.69,32,4,Desempleado,663,9.19,3,45,9,0.405,0.287,0,1,4.95,2.66,Norte,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
2544,37,28432.99,44804.45,26.0,43,28,Formal,610,44.33,1,67,22,0.1,0.265,0,0,5.01,3.62,Occidente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
2545,59,23578.72,30974.15,33.8,34,11,Informal,540,40.86,1,9,7,0.377,0.073,1,0,3.65,6.57,Norte,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,0
2546,38,13154.83,67676.02,28.46,27,10,Informal,818,23.18,0,18,7,0.285,0.471,1,1,3.39,3.81,Oriente,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
2547,59,13091.84,9871.67,38.27,14,16,Informal,637,38.37,1,24,0,0.142,0.27,1,0,2.63,4.66,Sur,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
2548,48,17818.18,10507.03,16.97,15,4,Formal,564,42.78,2,51,3,0.475,0.389,0,1,4.25,2.91,Oriente,App,No_Contactado,0,Push_App,0,120.0,0
2549,42,9971.88,41652.78,16.17,31,24,Independiente,593,49.05,1,0,7,0.0,0.492,1,1,4.81,6.11,Oriente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
2550,24,21997.73,45608.68,33.39,24,7,Formal,628,41.12,1,65,11,0.113,0.178,0,0,4.15,4.14,Sur,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,1
2551,52,17169.6,13633.9,34.06,7,27,Informal,628,38.86,0,5,11,0.137,0.131,1,1,3.08,3.95,Sur,App,Reestructuracion,0,Push_App,0,120.0,1
2552,34,16538.75,34831.28,26.65,14,4,Informal,731,46.36,1,0,9,0.249,0.724,0,1,5.79,4.34,Norte,App,Promesa_de_Pago,1,Push_App,0,120.0,1
2553,29,19121.72,39973.9,30.8,24,25,Desempleado,634,31.32,0,5,12,0.61,0.387,1,1,2.5,7.52,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,0
2554,28,25336.98,40167.55,33.22,13,11,Formal,770,39.94,2,0,2,0.501,0.23,0,1,4.88,5.03,Occidente,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,0
2555,69,16025.73,53797.04,22.3,29,18,Desempleado,610,27.55,2,20,10,0.371,0.503,1,1,4.22,4.31,Sur,App,Reestructuracion,0,Push_App,0,120.0,1
2556,23,14321.76,33460.53,23.05,18,26,Formal,670,48.32,1,0,8,0.362,0.225,1,0,4.47,2.0,Norte,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2557,59,24052.32,86945.91,29.33,18,3,Formal,712,15.68,1,14,8,0.348,0.339,1,1,3.21,6.12,Oriente,Llamada,Promesa_de_Pago,1,Llamada_Agente,0,120.0,1
2558,63,20805.3,62205.12,34.33,10,10,Formal,724,44.8,0,25,5,0.624,0.178,0,1,3.85,3.67,Norte,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
2559,19,13074.12,29822.16,19.84,27,28,Formal,732,35.21,2,41,2,0.0,0.277,0,1,4.29,3.48,Occidente,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,0
2560,48,15031.12,52362.79,26.61,13,4,Desempleado,621,46.58,3,25,0,0.504,0.231,1,0,3.91,3.58,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
2561,48,16172.29,53100.38,26.29,32,3,Independiente,640,25.63,0,40,9,0.248,0.145,1,1,2.5,6.26,Occidente,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,1
2562,36,17170.88,80368.04,30.93,45,15,Independiente,466,36.08,1,0,10,0.451,0.324,1,0,5.71,4.45,Norte,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
2563,52,6860.4,34990.44,27.94,44,0,Formal,626,35.73,1,19,7,0.452,0.165,0,0,4.65,2.67,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
2564,39,5745.09,69183.47,24.18,34,29,Informal,716,40.21,0,0,7,0.497,0.384,0,0,4.03,4.26,Sur,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
2565,40,9675.66,51046.36,36.74,39,27,Formal,703,22.43,1,9,3,0.667,0.225,0,0,4.1,3.5,Sur,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
2566,40,9211.57,87289.16,24.23,44,5,Desempleado,634,42.63,0,19,11,0.076,0.0,0,1,5.68,4.93,Oriente,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,0
2567,59,11137.06,82272.29,25.96,34,5,Informal,759,12.85,0,21,8,0.551,0.392,1,0,3.26,4.04,Norte,Email,Contactado_Sin_Compromiso,0,Email_Recordatorio,0,120.0,0
2568,50,18808.26,54924.48,16.86,16,23,Desempleado,613,26.99,0,0,5,0.337,0.395,1,0,3.03,2.62,Occidente,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,1
2569,37,13986.43,43442.93,23.0,27,15,Independiente,590,16.25,0,4,13,0.258,0.686,1,0,4.85,4.4,Sur,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
2570,66,16178.37,62665.15,31.61,41,24,Desempleado,607,44.94,0,6,11,0.757,0.283,0,0,4.46,4.43,Occidente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
2571,59,7654.18,45488.75,30.24,34,29,Formal,561,39.8,1,3,0,0.49,0.313,0,1,2.99,3.0,Occidente,App,Promesa_de_Pago,1,Push_App,0,120.0,1
2572,66,12230.15,92007.68,32.2,21,12,Independiente,684,40.47,1,26,8,0.267,0.366,0,0,5.09,2.15,Oriente,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
2573,55,18523.55,51961.75,31.86,13,7,Informal,660,52.68,3,7,2,0.541,0.464,1,1,4.29,4.84,Centro,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,1
2574,38,18569.71,39858.93,42.61,12,18,Desempleado,683,31.21,0,13,8,0.341,0.452,0,0,3.1,4.16,Centro,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
2575,58,10652.56,38509.62,22.76,21,19,Desempleado,611,42.32,0,2,0,0.263,0.337,1,1,4.49,4.24,Occidente,App,Promesa_de_Pago,1,Push_App,0,120.0,1
2576,35,15969.97,19674.11,16.66,39,12,Desempleado,636,35.79,0,33,9,0.229,0.274,1,1,4.34,5.39,Sur,SMS,Reestructuracion,1,SMS_Recordatorio,0,120.0,1
2577,32,28193.09,63913.98,20.65,29,8,Independiente,488,33.97,5,34,12,0.411,0.432,1,0,3.91,2.17,Oriente,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2578,41,14894.41,29499.72,23.07,8,7,Independiente,666,50.68,2,5,7,0.227,0.267,1,0,4.38,4.57,Occidente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
2579,68,10840.88,77453.71,21.18,44,15,Desempleado,647,59.98,3,69,1,0.381,0.048,0,1,4.63,5.3,Centro,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
2580,47,13957.43,17676.62,28.66,23,12,Desempleado,563,29.82,2,0,19,0.527,0.01,1,0,4.91,4.28,Centro,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,1
2581,37,15553.06,53181.04,36.77,22,13,Informal,633,45.0,1,32,14,0.372,0.227,0,0,4.11,2.8,Occidente,SMS,Promesa_de_Pago,1,SMS_Recordatorio,0,120.0,1
2582,42,14092.99,78755.59,38.78,40,2,Informal,622,38.83,1,0,4,0.745,0.302,0,0,3.73,3.71,Centro,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
2583,33,14811.87,5000.0,31.53,21,26,Formal,764,38.97,1,27,6,0.353,0.725,0,0,4.24,3.96,Oriente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,0
2584,52,6339.32,100456.64,42.99,31,21,Desempleado,566,37.97,0,25,0,0.62,0.258,1,1,5.19,2.61,Occidente,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,0
2585,36,9224.22,39367.87,25.51,44,27,Formal,663,31.0,0,0,10,0.545,0.288,1,0,4.63,4.95,Centro,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
2586,46,14103.99,53527.38,16.57,27,24,Formal,564,5.0,2,9,0,0.655,0.207,1,0,3.67,4.5,Oriente,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,0
2587,37,14008.39,64286.23,35.37,31,18,Desempleado,601,53.42,0,49,11,0.744,0.391,1,1,4.06,3.73,Occidente,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,1
2588,34,11602.86,68153.23,15.13,20,9,Desempleado,659,26.66,0,0,14,0.0,0.33,1,1,5.67,5.68,Centro,Llamada,No_Contactado,1,Llamada_Agente,0,120.0,0
2589,68,13937.92,56847.1,22.71,43,19,Formal,625,32.1,2,20,7,0.403,0.165,1,1,4.75,3.87,Sur,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
2590,35,15366.09,74934.61,31.64,9,16,Independiente,640,32.36,0,18,1,0.328,0.098,1,1,4.15,6.28,Occidente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
2591,21,20336.48,62976.77,27.28,17,27,Formal,663,25.59,0,11,15,0.372,0.208,0,1,5.14,4.18,Centro,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
2592,37,14404.73,94022.03,26.66,47,6,Desempleado,605,37.88,0,0,8,0.271,0.128,0,0,3.46,3.35,Occidente,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2593,45,17394.62,63058.19,19.73,26,0,Independiente,702,34.47,0,28,8,0.241,0.238,0,0,4.33,3.39,Centro,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
2594,22,11750.4,99115.89,27.92,13,3,Formal,619,26.4,1,12,2,0.13,0.305,0,0,5.88,4.61,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,0
2595,33,18432.57,72526.97,35.03,23,5,Informal,633,36.79,1,34,9,0.369,0.19,0,1,4.65,3.22,Sur,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
2596,26,17254.38,5000.0,28.14,16,19,Desempleado,665,34.6,1,16,6,0.537,0.542,0,0,5.62,4.67,Occidente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,0
2597,44,20194.9,115277.57,22.19,28,4,Desempleado,656,46.13,1,13,0,0.251,0.489,1,0,3.92,4.02,Sur,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,0
2598,55,19280.76,35641.4,19.27,15,4,Independiente,685,18.92,1,19,16,0.284,0.239,1,1,3.52,3.99,Norte,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
2599,68,18532.41,87388.6,22.33,22,11,Independiente,662,25.34,0,0,18,0.21,0.106,1,1,5.16,4.45,Occidente,App,Promesa_de_Pago,0,Push_App,0,120.0,0
2600,38,14409.5,50669.84,30.75,44,23,Informal,673,43.7,0,43,14,0.151,0.275,1,0,2.5,5.71,Occidente,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
2601,62,16469.64,76527.26,30.41,9,12,Desempleado,617,27.32,1,4,13,0.303,0.256,1,0,4.18,3.85,Norte,App,Promesa_de_Pago,0,Push_App,0,120.0,1
2602,29,21381.05,32788.03,22.4,38,8,Independiente,565,24.16,1,4,18,0.419,0.269,0,1,5.03,4.72,Oriente,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
2603,58,11087.55,65643.61,12.52,9,8,Desempleado,540,27.92,1,37,1,0.601,0.208,0,0,4.56,5.03,Norte,App,No_Contactado,1,Push_App,0,120.0,1
2604,47,11229.55,43670.24,30.94,25,24,Formal,523,33.79,0,16,1,0.112,0.091,0,1,2.5,3.05,Centro,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
2605,57,16088.59,89475.08,21.72,34,12,Informal,763,33.83,1,7,5,0.344,0.286,1,0,2.65,5.13,Norte,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
2606,57,17491.68,60966.7,32.82,46,11,Desempleado,485,32.48,1,20,9,0.586,0.217,1,0,3.89,5.48,Occidente,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,0
2607,45,10055.36,73398.57,22.71,16,23,Independiente,724,22.66,2,24,6,0.114,0.233,0,1,4.47,5.66,Sur,App,Reestructuracion,0,Push_App,0,120.0,0
2608,31,14551.42,5000.0,21.08,8,11,Formal,583,44.28,0,9,1,0.603,0.297,0,0,4.51,3.17,Sur,App,Reestructuracion,1,Push_App,0,120.0,1
2609,45,14436.01,47860.68,29.07,37,10,Formal,723,50.91,1,30,8,0.262,0.268,1,1,3.99,3.25,Oriente,App,Promesa_de_Pago,0,Push_App,0,120.0,1
2610,60,3000.0,60263.79,44.5,43,22,Desempleado,486,12.07,1,0,7,0.492,0.293,1,1,4.73,4.43,Sur,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,0
2611,68,13682.44,55590.37,33.24,29,9,Formal,624,16.36,1,17,13,0.306,0.209,1,0,4.44,4.37,Sur,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2612,66,14056.09,74028.93,28.95,8,15,Independiente,742,47.03,0,28,8,0.442,0.345,1,1,3.87,4.52,Sur,App,Reestructuracion,0,Push_App,0,120.0,0
2613,27,14038.24,40852.39,30.51,27,19,Independiente,690,53.84,0,24,0,0.672,0.151,0,1,4.54,4.07,Oriente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
2614,49,23495.49,51219.68,15.74,22,6,Desempleado,616,9.45,0,0,10,0.326,0.084,1,0,3.35,4.72,Sur,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
2615,23,7705.21,79530.67,20.14,24,3,Informal,504,44.79,0,9,17,0.549,0.12,1,1,4.64,2.0,Centro,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
2616,52,10052.26,5000.0,10.42,8,25,Informal,547,54.65,1,0,8,0.405,0.158,0,1,3.15,5.29,Centro,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
2617,69,3000.0,64733.76,40.11,19,8,Desempleado,737,24.65,0,37,13,0.193,0.048,0,0,4.49,6.27,Sur,Email,Promesa_de_Pago,0,Email_Recordatorio,1,53.2,0
2618,20,12114.5,41652.88,38.69,47,10,Independiente,616,53.96,2,4,4,0.321,0.0,1,1,4.46,3.84,Occidente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
2619,52,12626.14,27192.05,30.75,7,17,Desempleado,635,32.86,4,35,11,0.308,0.371,0,1,3.7,4.74,Oriente,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,0
2620,67,11940.14,58413.61,28.95,44,3,Informal,660,38.78,0,0,3,0.068,0.509,0,0,4.63,6.52,Sur,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
2621,62,21646.06,80686.28,17.14,27,1,Desempleado,549,26.37,1,19,6,0.442,0.38,0,1,5.54,4.54,Sur,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,0
2622,38,20163.71,75978.6,26.46,30,12,Desempleado,669,47.01,2,12,6,0.482,0.193,0,1,2.98,4.87,Oriente,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,0
2623,23,15467.14,46622.17,40.55,45,29,Formal,611,45.01,2,67,10,0.512,0.0,0,1,4.95,6.71,Occidente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,1
2624,66,12776.32,71893.52,28.92,15,17,Informal,661,55.7,2,35,3,0.636,0.315,0,1,5.09,6.94,Norte,WhatsApp,Contactado_Sin_Compromiso,1,WA_Recordatorio,0,120.0,0
2625,65,21157.14,71701.7,24.05,47,17,Formal,600,52.29,1,34,0,0.541,0.0,1,1,3.79,3.23,Occidente,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,0
2626,48,14881.45,47815.72,15.69,17,18,Desempleado,530,34.89,0,52,10,0.229,0.264,0,1,4.8,4.01,Occidente,SMS,Contactado_Sin_Compromiso,0,SMS_Recordatorio,0,120.0,0
2627,68,10090.38,32672.99,37.66,20,25,Independiente,610,72.3,4,17,10,0.272,0.136,0,1,3.75,5.57,Occidente,App,No_Contactado,1,Push_App,0,120.0,1
2628,18,4702.51,34119.15,27.51,24,25,Desempleado,685,51.21,0,10,8,0.518,0.0,1,1,5.26,5.1,Norte,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,0
2629,50,12352.11,70946.33,15.7,31,0,Desempleado,668,41.49,2,7,13,0.428,0.546,0,0,2.5,5.35,Sur,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
2630,20,19527.86,48946.33,21.53,19,16,Desempleado,642,23.03,3,18,6,0.346,0.054,1,1,5.44,2.0,Occidente,Email,Reestructuracion,0,Email_Recordatorio,0,120.0,0
2631,66,28659.23,23845.44,19.06,39,16,Informal,703,16.64,2,0,9,0.175,0.216,0,1,2.89,2.16,Oriente,Email,No_Contactado,0,Email_Recordatorio,0,120.0,0
2632,53,15369.66,7878.43,27.08,6,6,Formal,626,17.66,4,12,5,0.244,0.257,0,1,4.09,6.64,Oriente,Llamada,Reestructuracion,0,Llamada_Agente,0,120.0,1
2633,65,10407.87,70795.79,29.45,33,29,Independiente,644,23.8,2,16,6,0.467,0.195,0,1,3.19,5.43,Occidente,SMS,No_Contactado,0,SMS_Recordatorio,0,120.0,0
2634,47,7890.21,36330.54,24.48,33,7,Formal,606,51.53,0,8,10,0.0,0.364,1,0,5.5,4.92,Occidente,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
2635,22,18311.73,58259.69,33.44,28,25,Independiente,707,40.85,1,0,21,0.0,0.147,1,1,3.77,3.01,Centro,Llamada,Reestructuracion,1,Llamada_Agente,0,120.0,1
2636,19,4412.3,80992.67,28.55,31,3,Formal,660,27.64,0,9,12,0.489,0.349,1,1,3.46,4.0,Sur,App,No_Contactado,1,Push_App,0,120.0,1
2637,35,18302.07,17276.89,35.44,37,18,Independiente,601,33.37,1,0,11,0.243,0.337,0,0,5.12,5.18,Norte,App,Reestructuracion,1,Push_App,0,120.0,1
2638,56,19906.27,48871.57,25.5,43,22,Independiente,536,31.91,2,47,12,0.444,0.032,0,0,4.73,2.84,Norte,App,Contactado_Sin_Compromiso,1,Push_App,0,120.0,1
2639,25,17617.68,45732.65,49.32,15,15,Independiente,717,44.6,1,6,0,0.665,0.322,1,1,3.67,3.65,Centro,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
2640,62,13682.03,59493.57,24.05,26,3,Independiente,588,24.45,2,0,9,0.147,0.09,0,1,3.01,4.95,Oriente,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
2641,30,18389.64,80979.0,21.68,29,3,Desempleado,645,39.2,3,7,13,0.016,0.07,0,0,2.87,5.21,Centro,App,Reestructuracion,0,Push_App,0,120.0,1
2642,43,16025.63,16763.7,20.82,20,18,Desempleado,805,38.6,0,29,8,0.295,0.332,1,1,5.28,3.87,Centro,SMS,Promesa_de_Pago,0,SMS_Recordatorio,0,120.0,1
2643,28,10331.26,64244.95,26.52,46,25,Formal,696,24.81,1,15,7,0.213,0.206,0,1,4.42,5.68,Oriente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
2644,42,26102.47,75788.09,15.96,27,17,Independiente,753,54.06,1,0,2,0.345,0.347,1,1,4.17,5.64,Norte,WhatsApp,No_Contactado,1,WA_Recordatorio,0,120.0,1
2645,41,12889.92,45340.57,30.06,30,3,Desempleado,602,31.45,1,0,5,0.458,0.349,1,0,4.49,2.35,Norte,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,1
2646,18,19654.51,46563.83,14.66,14,23,Formal,715,23.09,2,6,2,0.415,0.023,0,1,2.5,6.47,Norte,Email,Promesa_de_Pago,1,Email_Recordatorio,0,120.0,1
2647,47,3000.0,60461.23,29.13,23,13,Informal,642,45.23,1,3,13,0.359,0.413,1,0,3.68,5.9,Sur,SMS,No_Contactado,1,SMS_Recordatorio,1,18.1,1
2648,58,22658.83,58620.43,18.54,32,2,Independiente,666,35.65,2,0,17,0.562,0.331,1,0,3.7,4.75,Occidente,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,1
2649,66,23812.58,64558.82,25.33,23,11,Informal,781,39.9,0,10,19,0.484,0.174,1,1,4.98,4.34,Oriente,Email,Contactado_Sin_Compromiso,1,Email_Recordatorio,0,120.0,1
2650,35,15179.0,64032.01,32.23,38,6,Informal,620,20.78,2,0,2,0.314,0.256,1,1,2.53,5.45,Oriente,Llamada,Contactado_Sin_Compromiso,1,Llamada_Agente,0,120.0,1
2651,63,18352.63,25450.69,44.13,11,29,Informal,641,44.75,1,30,3,0.477,0.418,0,0,5.05,5.14,Occidente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
2652,63,18351.09,74756.66,20.45,12,27,Formal,577,61.07,1,33,3,0.041,0.222,0,0,5.79,4.17,Oriente,App,No_Contactado,0,Push_App,0,120.0,0
2653,69,11143.3,79169.58,26.95,20,3,Desempleado,702,19.85,4,0,1,0.563,0.661,0,0,2.5,6.43,Oriente,App,No_Contactado,1,Push_App,0,120.0,1
2654,37,18282.73,54652.07,22.93,19,17,Informal,601,39.25,3,0,1,0.354,0.548,0,0,4.02,2.0,Sur,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
2655,62,10148.22,12646.12,21.91,40,0,Desempleado,712,25.58,0,3,4,0.11,0.301,1,1,4.5,3.7,Norte,App,Reestructuracion,0,Push_App,0,120.0,0
2656,47,11347.46,47131.36,23.0,42,13,Informal,525,67.28,1,11,13,0.267,0.239,1,0,4.87,5.04,Occidente,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,0
2657,21,21761.66,54860.15,33.77,25,4,Desempleado,678,49.88,1,17,3,0.558,0.247,0,1,2.5,4.44,Centro,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2658,32,20847.95,21384.99,24.58,27,22,Desempleado,595,38.39,3,21,14,0.196,0.172,0,0,4.34,5.34,Oriente,WhatsApp,Promesa_de_Pago,0,WA_Recordatorio,0,120.0,1
2659,52,10761.75,40996.55,43.75,18,2,Formal,691,20.27,1,20,16,0.432,0.303,1,1,3.78,2.83,Sur,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,0
2660,26,10598.54,14765.77,30.91,28,27,Formal,639,23.17,0,43,9,0.526,0.404,0,1,3.72,4.19,Occidente,Llamada,Promesa_de_Pago,0,Llamada_Agente,0,120.0,1
2661,40,11126.42,65182.31,20.93,35,6,Informal,603,43.96,1,13,15,0.355,0.037,0,1,6.07,5.88,Sur,Llamada,Contactado_Sin_Compromiso,0,Llamada_Agente,0,120.0,1
2662,58,19395.84,54148.88,25.43,36,7,Informal,613,18.65,0,0,0,0.177,0.396,1,1,3.78,2.71,Centro,SMS,No_Contactado,1,SMS_Recordatorio,0,120.0,1
2663,25,9000.09,8855.42,22.39,46,26,Informal,580,19.03,3,0,4,0.337,0.448,0,0,4.45,4.21,Oriente,Email,Reestructuracion,1,Email_Recordatorio,0,120.0,1
2664,43,17140.28,58786.62,33.6,30,27,Desempleado,699,35.11,2,44,9,0.068,0.383,0,0,3.88,3.86,Oriente,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,0
2665,29,19481.08,48587.28,16.53,20,2,Independiente,567,36.6,2,22,9,0.252,0.257,0,1,4.24,4.94,Oriente,Llamada,No_Contactado,0,Llamada_Agente,0,120.0,1
2666,45,14470.53,62910.36,18.61,8,3,Independiente,621,39.56,0,16,16,0.129,0.376,0,0,4.55,4.97,Oriente,Email,No_Contactado,1,Email_Recordatorio,0,120.0,0
2667,30,21060.38,40211.69,23.86,34,25,Informal,664,29.73,4,20,2,0.341,0.514,1,1,4.89,4.62,Norte,WhatsApp,No_Contactado,0,WA_Recordatorio,0,120.0,1
2668,68,13174.14,29963.01,32.78,39,29,Formal,753,46.04,0,15,4,0.096,0.27,0,0,3.22,4.15,Occidente,WhatsApp,Contactado_Sin_Compromiso,0,WA_Recordatorio,0,120.0,1
2669,21,13716.87,30728.88,36.63,29,14,Informal,639,24.66,1,20,7,0.367,0.284,0,0,4.15,4.58,Sur,App,Contactado_Sin_Compromiso,0,Push_App,0,120.0,0
2670,68,9136.52,36545.74,37.66,44,4,Formal,623,42.52,0,4,4,0.577,0.664,0,0,4.19,4.3,Sur,WhatsApp,Promesa_de_Pago,1,WA_Recordatorio,0,120.0,1
2671,59,21103.06,50470.63,31.71,19,4,Desempleado,659,37.57,1,33,1,0.589,0.335,1,0,2.5,4.46,Sur,Email,Promesa_de_Pago,0,Email_Recordatorio,0,120.0,0
2672,62,10400.88,53698.96,27.42,8,7,Desempleado,495,42.21,0,1,5,0.101,0.099,1,1,3.05,6.25,Oriente,Email,No_Contactado,0,Email_Recordatorio,0,120.0,1
2673,62,17098.63,45232.0,33.56,32,20,Informal,556,49.18,1,0,6,0.217,0.437,0,0,4.89,3.06,Oriente,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
2674,27,14572.1,39417.01,19.99,11,2,Desempleado,614,29.54,1,0,16,0.521,0.352,0,0,3.54,4.91,Occidente,WhatsApp,Reestructuracion,1,WA_Recordatorio,0,120.0,1
2675,66,8683.3,41214.92,15.09,9,19,Informal,590,27.07,1,7,1,0.491,0.162,1,1,6.61,3.37,Occidente,WhatsApp,Reestructuracion,0,WA_Recordatorio,0,120.0,1
2676,48,11345.38,112693.12,31.06,35,24,Informal,528,14.74,1,37,12,0.227,0.081,1,1,4.96,6.85,Norte,SMS,Reestructuracion,0,SMS_Recordatorio,0,120.0,0
2677,68,23297.23,30731.87,20.96,24,4,Formal,700,10.77,1,2,15,0.253,0.323,1,0,4.45,4.61,Norte,SMS,Contactado_Sin_Compromiso,1,SMS_Recordatorio,0,120.0,1
